gene_cluster_id	Agnostos_categories!DISC	Agnostos_categories!EU	Agnostos_categories!GU	Agnostos_categories!K	Agnostos_categories!KWP	Agnostos_categories!SINGL	Agnostos_categories!NA	Agnostos_number_of_clusters
GC_00004707	0	0	0	0	0	1	0	1
GC_00004708	0	0	1	0	0	0	0	1
GC_00004709	0	0	1	0	0	0	0	1
GC_00004710	0	0	0	1	0	0	0	1
GC_00004711	0	0	0	1	0	0	0	1
GC_00004712	0	0	0	1	0	0	0	1
GC_00004713	1	0	0	0	0	0	0	1
GC_00004714	0	0	0	1	0	0	0	1
GC_00004715	0	0	0	0	0	1	0	1
GC_00004716	0	0	0	1	0	0	0	1
GC_00004717	0	0	0	1	0	0	0	1
GC_00004718	0	0	0	0	0	1	0	1
GC_00004719	0	0	0	0	0	1	0	1
GC_00004720	0	0	1	0	0	0	0	1
GC_00004721	0	0	0	0	0	1	0	1
GC_00004722	0	0	1	0	0	0	0	1
GC_00004723	0	0	1	0	0	0	0	1
GC_00004724	0	0	0	0	0	1	0	1
GC_00004725	0	0	0	1	0	0	0	1
GC_00004726	0	0	1	0	0	0	0	1
GC_00004727	1	0	0	0	0	0	0	1
GC_00004728	0	0	0	1	0	0	0	1
GC_00004729	0	1	0	0	0	0	0	1
GC_00004730	0	0	0	0	0	1	0	1
GC_00004731	0	0	0	0	0	1	0	1
GC_00004732	0	0	0	1	0	0	0	1
GC_00004733	0	0	0	0	0	1	0	1
GC_00004734	0	0	0	0	0	1	0	1
GC_00004735	0	0	0	1	0	0	0	1
GC_00004736	0	0	0	0	1	0	0	1
GC_00004737	0	0	0	0	0	1	0	1
GC_00004738	0	0	1	0	0	0	0	1
GC_00004739	0	0	1	0	0	0	0	1
GC_00004740	0	0	0	1	0	0	0	1
GC_00004741	0	0	0	0	1	0	0	1
GC_00004742	1	0	0	0	0	0	0	1
GC_00004743	0	0	0	1	0	0	0	1
GC_00004744	0	0	1	0	0	0	0	1
GC_00004745	0	0	0	0	0	1	0	1
GC_00004746	0	0	0	0	0	1	0	1
GC_00004747	0	0	0	1	0	0	0	1
GC_00004748	0	0	1	0	0	0	0	1
GC_00004749	0	0	0	1	0	0	0	1
GC_00004750	0	0	0	1	0	0	0	1
GC_00004751	0	0	1	0	0	0	0	1
GC_00004752	0	0	0	0	0	1	0	1
GC_00004753	0	0	0	0	0	1	0	1
GC_00004754	0	0	1	0	0	0	0	1
GC_00004755	1	0	0	0	0	0	0	1
GC_00004756	0	0	0	1	0	0	0	1
GC_00004757	0	0	0	1	0	0	0	1
GC_00004758	0	0	0	1	0	0	0	1
GC_00004759	0	0	1	0	0	0	0	1
GC_00004760	0	0	0	1	0	0	0	1
GC_00004761	0	0	0	0	0	1	0	1
GC_00004762	0	0	0	1	0	0	0	1
GC_00004763	0	0	0	1	0	0	0	1
GC_00004764	0	0	0	1	0	0	0	1
GC_00004765	0	0	1	0	0	0	0	1
GC_00004766	0	0	1	0	0	0	0	1
GC_00004767	0	0	0	0	0	1	0	1
GC_00004768	0	0	1	0	0	0	0	1
GC_00004769	0	0	1	0	0	0	0	1
GC_00004770	0	0	1	0	0	0	0	1
GC_00004771	0	0	0	0	0	1	0	1
GC_00004772	0	0	1	0	0	0	0	1
GC_00004773	0	0	0	0	0	1	0	1
GC_00004774	0	0	0	1	0	0	0	1
GC_00004775	0	0	1	0	0	0	0	1
GC_00004776	0	0	1	0	0	0	0	1
GC_00004777	1	0	0	0	0	0	0	1
GC_00004778	1	0	0	0	0	0	0	1
GC_00004779	0	0	0	1	0	0	0	1
GC_00004780	0	0	0	1	0	0	0	1
GC_00004781	1	0	0	0	0	0	0	1
GC_00004782	0	0	1	0	0	0	0	1
GC_00004783	0	0	1	0	0	0	0	1
GC_00004784	1	0	0	0	0	0	0	1
GC_00004785	1	0	0	0	0	0	0	1
GC_00004786	0	0	0	0	0	1	0	1
GC_00004787	0	0	0	0	0	1	0	1
GC_00004788	0	0	0	0	1	0	0	1
GC_00004789	0	0	0	1	0	0	0	1
GC_00004790	0	0	0	1	0	0	0	1
GC_00004791	0	0	1	0	0	0	0	1
GC_00004792	0	0	0	0	0	1	0	1
GC_00004793	0	0	0	1	0	0	0	1
GC_00004794	0	0	1	0	0	0	0	1
GC_00004795	0	0	0	1	0	0	0	1
GC_00004796	1	0	0	0	0	0	0	1
GC_00004797	0	0	0	1	0	0	0	1
GC_00004798	0	0	1	0	0	0	0	1
GC_00004799	0	0	1	0	0	0	0	1
GC_00004800	0	0	1	0	0	0	0	1
GC_00004801	0	0	0	1	0	0	0	1
GC_00004802	1	0	0	0	0	0	0	1
GC_00004803	0	0	1	0	0	0	0	1
GC_00004804	0	0	1	0	0	0	0	1
GC_00004805	0	0	0	1	0	0	0	1
GC_00004806	1	0	0	0	0	0	0	1
GC_00004807	0	0	0	1	0	0	0	1
GC_00004808	0	0	0	0	0	1	0	1
GC_00004809	0	0	1	0	0	0	0	1
GC_00004810	0	0	0	0	0	1	0	1
GC_00004811	0	0	0	0	0	1	0	1
GC_00004812	0	0	0	0	0	1	0	1
GC_00004813	0	0	0	0	0	1	0	1
GC_00004814	0	0	0	1	0	0	0	1
GC_00004815	0	0	0	0	0	1	0	1
GC_00004816	0	0	0	1	0	0	0	1
GC_00004817	0	0	1	0	0	0	0	1
GC_00004818	0	0	1	0	0	0	0	1
GC_00004819	0	0	0	1	0	0	0	1
GC_00004820	0	0	0	1	0	0	0	1
GC_00004821	0	0	1	0	0	0	0	1
GC_00004822	0	0	1	0	0	0	0	1
GC_00004823	0	0	0	0	1	0	0	1
GC_00004824	0	0	1	0	0	0	0	1
GC_00004825	0	0	0	0	0	1	0	1
GC_00004826	0	0	0	1	0	0	0	1
GC_00004827	0	0	0	0	0	1	0	1
GC_00004828	0	0	1	0	0	0	0	1
GC_00004829	0	0	1	0	0	0	0	1
GC_00004830	0	0	0	1	0	0	0	1
GC_00004831	0	0	0	1	0	0	0	1
GC_00004832	0	0	1	0	0	0	0	1
GC_00004833	0	0	0	0	0	1	0	1
GC_00004834	0	0	0	1	0	0	0	1
GC_00004835	0	0	0	0	0	1	0	1
GC_00004836	0	0	1	0	0	0	0	1
GC_00004837	0	0	1	0	0	0	0	1
GC_00004838	0	0	0	0	0	1	0	1
GC_00004839	0	0	0	1	0	0	0	1
GC_00004840	0	0	1	0	0	0	0	1
GC_00004841	1	0	0	0	0	0	0	1
GC_00004842	0	0	0	1	0	0	0	1
GC_00004843	0	0	0	0	1	0	0	1
GC_00004844	0	0	1	0	0	0	0	1
GC_00004845	0	0	1	0	0	0	0	1
GC_00004846	1	0	0	0	0	0	0	1
GC_00004847	0	0	0	1	0	0	0	1
GC_00004848	0	0	1	0	0	0	0	1
GC_00004849	0	0	1	0	0	0	0	1
GC_00004850	0	0	1	0	0	0	0	1
GC_00004851	0	0	1	0	0	0	0	1
GC_00004852	0	0	0	0	1	0	0	1
GC_00004853	0	0	1	0	0	0	0	1
GC_00004854	0	0	0	0	0	1	0	1
GC_00004855	0	0	1	0	0	0	0	1
GC_00004856	0	0	1	0	0	0	0	1
GC_00004857	0	0	0	0	1	0	0	1
GC_00004858	0	0	1	0	0	0	0	1
GC_00004859	0	0	0	0	0	1	0	1
GC_00004860	0	0	1	0	0	0	0	1
GC_00004861	0	0	0	1	0	0	0	1
GC_00004862	0	0	0	1	0	0	0	1
GC_00004863	0	0	0	1	0	0	0	1
GC_00004864	0	0	1	0	0	0	0	1
GC_00004865	0	0	1	0	0	0	0	1
GC_00004866	0	0	0	0	1	0	0	1
GC_00004867	0	0	0	0	0	1	0	1
GC_00004868	0	0	1	0	0	0	0	1
GC_00004869	1	0	0	0	0	0	0	1
GC_00004870	0	0	0	1	0	0	0	1
GC_00004871	0	0	1	0	0	0	0	1
GC_00004872	0	0	0	0	0	1	0	1
GC_00004873	0	0	1	0	0	0	0	1
GC_00004874	0	0	1	0	0	0	0	1
GC_00004875	0	0	0	1	0	0	0	1
GC_00004876	0	0	0	0	0	1	0	1
GC_00004877	1	0	0	0	0	0	0	1
GC_00004878	0	0	1	0	0	0	0	1
GC_00004879	0	0	0	1	0	0	0	1
GC_00004880	0	0	0	1	0	0	0	1
GC_00004881	0	0	1	0	0	0	0	1
GC_00004882	0	0	0	0	0	1	0	1
GC_00004883	0	0	0	1	0	0	0	1
GC_00004884	0	0	1	0	0	0	0	1
GC_00004885	0	0	1	0	0	0	0	1
GC_00004886	0	0	1	0	0	0	0	1
GC_00004887	1	0	0	0	0	0	0	1
GC_00004888	0	0	0	0	0	1	0	1
GC_00004889	0	0	0	1	0	0	0	1
GC_00004890	0	0	0	1	0	0	0	1
GC_00004891	0	0	0	0	0	1	0	1
GC_00004892	0	0	0	1	0	0	0	1
GC_00004893	0	0	0	0	0	1	0	1
GC_00004894	0	0	0	1	0	0	0	1
GC_00004895	0	0	0	1	0	0	0	1
GC_00004896	0	0	1	0	0	0	0	1
GC_00004897	0	0	0	1	0	0	0	1
GC_00004898	0	0	1	0	0	0	0	1
GC_00004899	0	0	0	0	0	1	0	1
GC_00004900	0	0	1	0	0	0	0	1
GC_00004901	0	0	1	0	0	0	0	1
GC_00004902	0	0	1	0	0	0	0	1
GC_00004903	0	0	0	1	0	0	0	1
GC_00004904	0	0	1	0	0	0	0	1
GC_00004905	1	0	0	0	0	0	0	1
GC_00004906	0	0	1	0	0	0	0	1
GC_00004907	0	0	1	0	0	0	0	1
GC_00004908	0	0	0	1	0	0	0	1
GC_00004909	0	0	1	0	0	0	0	1
GC_00004910	0	0	0	0	0	1	0	1
GC_00004911	0	0	0	1	0	0	0	1
GC_00004912	0	0	0	0	0	1	0	1
GC_00004913	0	0	0	0	0	1	0	1
GC_00004914	0	0	0	0	1	0	0	1
GC_00004915	0	0	0	0	0	1	0	1
GC_00004916	0	0	0	1	0	0	0	1
GC_00004917	0	0	1	0	0	0	0	1
GC_00004918	0	0	0	0	0	1	0	1
GC_00004919	0	0	1	0	0	0	0	1
GC_00004920	0	0	1	0	0	0	0	1
GC_00004921	0	0	0	0	0	1	0	1
GC_00004922	0	0	0	0	0	1	0	1
GC_00004923	0	0	0	1	0	0	0	1
GC_00004924	0	0	0	1	0	0	0	1
GC_00004925	1	0	0	0	0	0	0	1
GC_00004926	0	0	0	1	0	0	0	1
GC_00004927	0	0	0	0	0	1	0	1
GC_00004928	0	0	1	0	0	0	0	1
GC_00004929	0	0	1	0	0	0	0	1
GC_00004930	0	0	1	0	0	0	0	1
GC_00004931	0	0	0	1	0	0	0	1
GC_00004932	0	0	0	1	0	0	0	1
GC_00004933	0	0	1	0	0	0	0	1
GC_00004934	0	0	0	1	0	0	0	1
GC_00004935	0	0	0	1	0	0	0	1
GC_00004936	0	0	0	0	0	1	0	1
GC_00004937	0	0	0	1	0	0	0	1
GC_00004938	0	0	0	1	0	0	0	1
GC_00004939	0	0	0	1	0	0	0	1
GC_00004940	0	0	1	0	0	0	0	1
GC_00004941	1	0	0	0	0	0	0	1
GC_00004942	0	0	0	1	0	0	0	1
GC_00004943	0	0	0	1	0	0	0	1
GC_00004944	0	0	1	0	0	0	0	1
GC_00004945	0	0	0	0	0	1	0	1
GC_00004946	0	0	0	1	0	0	0	1
GC_00004947	0	0	0	0	0	1	0	1
GC_00004948	0	0	1	0	0	0	0	1
GC_00004949	0	0	0	0	0	1	0	1
GC_00004950	0	0	1	0	0	0	0	1
GC_00004951	0	0	1	0	0	0	0	1
GC_00004952	0	0	1	0	0	0	0	1
GC_00004953	0	0	0	0	0	1	0	1
GC_00004954	0	0	0	1	0	0	0	1
GC_00004955	0	0	0	1	0	0	0	1
GC_00004956	1	0	0	0	0	0	0	1
GC_00004957	0	0	0	1	0	0	0	1
GC_00004958	0	0	0	0	1	0	0	1
GC_00004959	0	0	0	1	0	0	0	1
GC_00004960	0	0	0	1	0	0	0	1
GC_00004961	0	0	0	1	0	0	0	1
GC_00004962	0	0	0	1	0	0	0	1
GC_00004963	0	0	1	0	0	0	0	1
GC_00004964	0	0	1	0	0	0	0	1
GC_00004965	0	0	0	0	0	1	0	1
GC_00004966	0	0	1	0	0	0	0	1
GC_00004967	1	0	0	0	0	0	0	1
GC_00004968	0	0	0	1	0	0	0	1
GC_00004969	0	0	0	1	0	0	0	1
GC_00004970	0	0	0	0	0	1	0	1
GC_00004971	0	0	0	0	1	0	0	1
GC_00004972	0	0	0	1	0	0	0	1
GC_00004973	0	0	0	1	0	0	0	1
GC_00004974	0	0	0	1	0	0	0	1
GC_00004975	0	0	0	0	0	1	0	1
GC_00004976	0	0	0	1	0	0	0	1
GC_00004977	0	0	0	1	0	0	0	1
GC_00004978	0	0	0	0	0	1	0	1
GC_00004979	0	0	0	0	1	0	0	1
GC_00004980	0	0	1	0	0	0	0	1
GC_00004981	0	0	0	0	0	1	0	1
GC_00004982	1	0	0	0	0	0	0	1
GC_00004983	0	0	1	0	0	0	0	1
GC_00004984	0	0	0	1	0	0	0	1
GC_00004985	0	0	1	0	0	0	0	1
GC_00004986	0	0	1	0	0	0	0	1
GC_00004987	0	0	1	0	0	0	0	1
GC_00004988	0	0	1	0	0	0	0	1
GC_00004989	0	0	0	1	0	0	0	1
GC_00004990	0	0	0	0	1	0	0	1
GC_00004991	1	0	0	0	0	0	0	1
GC_00004992	0	0	1	0	0	0	0	1
GC_00004993	0	0	1	0	0	0	0	1
GC_00004994	0	0	0	1	0	0	0	1
GC_00004995	0	0	1	0	0	0	0	1
GC_00004996	0	0	0	0	0	1	0	1
GC_00004997	0	0	0	1	0	0	0	1
GC_00004998	0	0	1	0	0	0	0	1
GC_00004999	0	0	1	0	0	0	0	1
GC_00005000	1	0	0	0	0	0	0	1
GC_00005001	1	0	0	0	0	0	0	1
GC_00005002	0	0	0	1	0	0	0	1
GC_00005003	0	0	0	0	0	1	0	1
GC_00005004	0	0	0	1	0	0	0	1
GC_00005005	0	0	1	0	0	0	0	1
GC_00005006	0	0	0	1	0	0	0	1
GC_00005007	0	0	1	0	0	0	0	1
GC_00005008	0	0	0	0	0	1	0	1
GC_00005009	0	0	0	1	0	0	0	1
GC_00005010	0	0	0	0	0	1	0	1
GC_00005011	0	0	0	0	1	0	0	1
GC_00005012	0	0	1	0	0	0	0	1
GC_00005013	0	0	1	0	0	0	0	1
GC_00005014	0	0	0	1	0	0	0	1
GC_00005015	0	0	0	0	0	1	0	1
GC_00005016	0	0	1	0	0	0	0	1
GC_00005017	0	0	1	0	0	0	0	1
GC_00005018	0	0	0	1	0	0	0	1
GC_00005019	0	0	1	0	0	0	0	1
GC_00005020	0	0	0	0	0	1	0	1
GC_00005021	0	0	0	0	0	1	0	1
GC_00005022	0	0	1	0	0	0	0	1
GC_00005023	0	0	1	0	0	0	0	1
GC_00005024	0	0	1	0	0	0	0	1
GC_00005025	0	0	0	0	0	1	0	1
GC_00005026	0	0	0	0	0	1	0	1
GC_00005027	0	0	1	0	0	0	0	1
GC_00005028	0	0	0	1	0	0	0	1
GC_00005029	0	0	0	1	0	0	0	1
GC_00005030	1	0	0	0	0	0	0	1
GC_00005031	0	0	0	0	0	1	0	1
GC_00005032	0	0	1	0	0	0	0	1
GC_00005033	0	0	0	1	0	0	0	1
GC_00005034	0	0	0	0	0	1	0	1
GC_00005035	0	0	0	1	0	0	0	1
GC_00005036	0	0	0	1	0	0	0	1
GC_00005037	0	0	1	0	0	0	0	1
GC_00005038	0	0	1	0	0	0	0	1
GC_00005039	0	0	0	0	0	1	0	1
GC_00005040	0	0	0	0	0	1	0	1
GC_00005041	0	0	0	1	0	0	0	1
GC_00005042	0	0	1	0	0	0	0	1
GC_00005043	0	0	0	0	0	1	0	1
GC_00005044	0	0	0	0	0	1	0	1
GC_00005045	0	0	0	0	0	1	0	1
GC_00005046	0	0	1	0	0	0	0	1
GC_00005047	0	0	0	1	0	0	0	1
GC_00005048	0	0	0	1	0	0	0	1
GC_00005049	0	0	0	1	0	0	0	1
GC_00005050	0	0	0	0	0	1	0	1
GC_00005051	0	0	1	0	0	0	0	1
GC_00005052	0	0	0	0	0	1	0	1
GC_00005053	0	0	0	1	0	0	0	1
GC_00005054	0	0	0	0	0	1	0	1
GC_00005055	0	0	0	0	1	0	0	1
GC_00005056	0	0	0	0	1	0	0	1
GC_00005057	0	0	1	0	0	0	0	1
GC_00005058	0	0	1	0	0	0	0	1
GC_00005059	0	0	0	0	0	1	0	1
GC_00005060	0	0	1	0	0	0	0	1
GC_00005061	0	0	0	0	0	1	0	1
GC_00005062	0	0	1	0	0	0	0	1
GC_00005063	0	0	0	1	0	0	0	1
GC_00005064	0	0	1	0	0	0	0	1
GC_00005065	0	0	1	0	0	0	0	1
GC_00005066	0	0	0	1	0	0	0	1
GC_00005067	0	0	1	0	0	0	0	1
GC_00005068	0	0	1	0	0	0	0	1
GC_00005069	0	0	0	1	0	0	0	1
GC_00005070	0	0	0	1	0	0	0	1
GC_00005071	0	0	0	1	0	0	0	1
GC_00005072	0	0	1	0	0	0	0	1
GC_00005073	0	0	1	0	0	0	0	1
GC_00005074	0	0	0	1	0	0	0	1
GC_00005075	0	0	0	1	0	0	0	1
GC_00005076	0	0	0	1	0	0	0	1
GC_00005077	0	0	1	0	0	0	0	1
GC_00005078	0	0	0	1	0	0	0	1
GC_00005079	0	0	0	0	0	1	0	1
GC_00005080	0	0	0	1	0	0	0	1
GC_00005081	0	0	0	1	0	0	0	1
GC_00005082	0	0	1	0	0	0	0	1
GC_00005083	0	0	0	1	0	0	0	1
GC_00005084	0	0	1	0	0	0	0	1
GC_00005085	0	0	0	0	1	0	0	1
GC_00005086	0	0	0	1	0	0	0	1
GC_00005087	0	0	0	1	0	0	0	1
GC_00005088	0	0	0	1	0	0	0	1
GC_00005089	0	0	0	0	0	1	0	1
GC_00005090	0	0	1	0	0	0	0	1
GC_00005091	0	0	1	0	0	0	0	1
GC_00005092	0	0	0	0	0	1	0	1
GC_00005093	0	0	1	0	0	0	0	1
GC_00005094	0	0	1	0	0	0	0	1
GC_00005095	0	0	0	0	1	0	0	1
GC_00005096	0	0	0	0	0	1	0	1
GC_00005097	0	0	0	0	0	1	0	1
GC_00005098	0	0	0	1	0	0	0	1
GC_00005099	0	0	0	1	0	0	0	1
GC_00005100	0	0	1	0	0	0	0	1
GC_00005101	0	0	0	0	0	1	0	1
GC_00005102	0	0	1	0	0	0	0	1
GC_00005103	1	0	0	0	0	0	0	1
GC_00005104	0	0	0	1	0	0	0	1
GC_00005105	0	0	0	0	0	1	0	1
GC_00005106	0	0	1	0	0	0	0	1
GC_00005107	0	0	1	0	0	0	0	1
GC_00005108	0	0	1	0	0	0	0	1
GC_00005109	0	0	0	1	0	0	0	1
GC_00005110	0	0	0	1	0	0	0	1
GC_00005111	0	0	0	0	0	1	0	1
GC_00005112	0	0	0	1	0	0	0	1
GC_00005113	1	0	0	0	0	0	0	1
GC_00005114	0	0	0	1	0	0	0	1
GC_00005115	0	0	0	0	0	1	0	1
GC_00005116	0	0	0	0	0	1	0	1
GC_00005117	0	0	0	0	0	1	0	1
GC_00005118	0	0	0	1	0	0	0	1
GC_00005119	0	0	0	1	0	0	0	1
GC_00005120	0	0	1	0	0	0	0	1
GC_00005121	0	0	1	0	0	0	0	1
GC_00005122	1	0	0	0	0	0	0	1
GC_00005123	0	0	1	0	0	0	0	1
GC_00005124	0	0	0	0	0	1	0	1
GC_00005125	0	0	0	1	0	0	0	1
GC_00005126	0	0	1	0	0	0	0	1
GC_00005127	0	0	1	0	0	0	0	1
GC_00005128	0	0	1	0	0	0	0	1
GC_00005129	1	0	0	0	0	0	0	1
GC_00005130	1	0	0	0	0	0	0	1
GC_00005131	0	0	1	0	0	0	0	1
GC_00005132	0	0	0	1	0	0	0	1
GC_00005133	0	0	0	0	1	0	0	1
GC_00005134	0	0	0	1	0	0	0	1
GC_00005135	0	0	0	1	0	0	0	1
GC_00005136	0	0	0	0	0	1	0	1
GC_00005137	0	0	1	0	0	0	0	1
GC_00005138	0	0	0	1	0	0	0	1
GC_00005139	0	0	1	0	0	0	0	1
GC_00005140	0	0	0	1	0	0	0	1
GC_00005141	0	0	1	0	0	0	0	1
GC_00005142	0	0	1	0	0	0	0	1
GC_00005143	0	0	0	0	0	1	0	1
GC_00005144	0	0	0	0	1	0	0	1
GC_00005145	0	0	1	0	0	0	0	1
GC_00005146	0	0	0	1	0	0	0	1
GC_00005147	0	0	0	1	0	0	0	1
GC_00005148	0	0	0	0	0	1	0	1
GC_00005149	0	0	1	0	0	0	0	1
GC_00005150	0	0	1	0	0	0	0	1
GC_00005151	0	0	1	0	0	0	0	1
GC_00005152	0	0	0	1	0	0	0	1
GC_00005153	1	0	0	0	0	0	0	1
GC_00005154	0	0	0	1	0	0	0	1
GC_00005155	0	0	1	0	0	0	0	1
GC_00005156	0	0	1	0	0	0	0	1
GC_00005157	0	0	0	1	0	0	0	1
GC_00005158	0	0	1	0	0	0	0	1
GC_00005159	0	0	0	0	0	1	0	1
GC_00005160	0	0	1	0	0	0	0	1
GC_00005161	0	0	1	0	0	0	0	1
GC_00005162	0	0	0	1	0	0	0	1
GC_00005163	1	0	0	0	0	0	0	1
GC_00005164	0	0	0	0	1	0	0	1
GC_00005165	0	0	0	1	0	0	0	1
GC_00005166	0	0	0	1	0	0	0	1
GC_00005167	0	0	1	0	0	0	0	1
GC_00005168	0	0	1	0	0	0	0	1
GC_00005169	0	0	0	1	0	0	0	1
GC_00005170	0	0	1	0	0	0	0	1
GC_00005171	0	0	0	1	0	0	0	1
GC_00005172	0	0	1	0	0	0	0	1
GC_00005173	0	0	1	0	0	0	0	1
GC_00005174	0	0	0	1	0	0	0	1
GC_00005175	0	0	0	1	0	0	0	1
GC_00005176	0	0	1	0	0	0	0	1
GC_00005177	0	0	0	1	0	0	0	1
GC_00005178	0	0	0	0	0	1	0	1
GC_00005179	0	0	0	1	0	0	0	1
GC_00005180	0	0	0	0	1	0	0	1
GC_00005181	0	0	0	1	0	0	0	1
GC_00005182	0	0	1	0	0	0	0	1
GC_00005183	0	0	0	0	0	1	0	1
GC_00005184	0	0	0	0	0	1	0	1
GC_00005185	0	0	1	0	0	0	0	1
GC_00005186	0	0	0	1	0	0	0	1
GC_00005187	0	0	0	0	0	1	0	1
GC_00005188	0	0	0	1	0	0	0	1
GC_00005189	0	0	0	0	0	1	0	1
GC_00005190	0	0	1	0	0	0	0	1
GC_00005191	0	0	1	0	0	0	0	1
GC_00005192	0	0	1	0	0	0	0	1
GC_00005193	0	0	0	0	0	1	0	1
GC_00005194	0	0	0	1	0	0	0	1
GC_00005195	0	0	0	0	0	1	0	1
GC_00005196	0	0	1	0	0	0	0	1
GC_00005197	0	0	0	1	0	0	0	1
GC_00005198	0	0	1	0	0	0	0	1
GC_00005199	1	0	0	0	0	0	0	1
GC_00005200	0	0	0	1	0	0	0	1
GC_00005201	0	0	0	1	0	0	0	1
GC_00005202	0	0	1	0	0	0	0	1
GC_00005203	0	0	1	0	0	0	0	1
GC_00005204	0	0	0	1	0	0	0	1
GC_00005205	0	0	0	1	0	0	0	1
GC_00005206	0	0	0	1	0	0	0	1
GC_00005207	0	0	0	0	0	1	0	1
GC_00005208	0	0	0	0	1	0	0	1
GC_00005209	0	0	0	0	0	1	0	1
GC_00005210	0	0	0	0	0	1	0	1
GC_00005211	0	0	0	1	0	0	0	1
GC_00005212	0	0	0	1	0	0	0	1
GC_00005213	0	0	0	1	0	0	0	1
GC_00005214	0	0	0	0	0	1	0	1
GC_00005215	0	0	1	0	0	0	0	1
GC_00005216	0	0	1	0	0	0	0	1
GC_00005217	0	0	0	0	0	1	0	1
GC_00005218	0	0	1	0	0	0	0	1
GC_00005219	0	0	0	1	0	0	0	1
GC_00005220	0	0	0	0	0	1	0	1
GC_00005221	0	0	0	0	0	1	0	1
GC_00005222	0	0	0	1	0	0	0	1
GC_00005223	0	0	0	0	0	1	0	1
GC_00005224	0	0	1	0	0	0	0	1
GC_00005225	0	0	1	0	0	0	0	1
GC_00005226	0	0	1	0	0	0	0	1
GC_00005227	0	0	1	0	0	0	0	1
GC_00005228	0	0	0	1	0	0	0	1
GC_00005229	0	0	1	0	0	0	0	1
GC_00005230	1	0	0	0	0	0	0	1
GC_00005231	0	0	0	1	0	0	0	1
GC_00005232	0	0	0	1	0	0	0	1
GC_00005233	0	0	0	0	0	1	0	1
GC_00005234	0	0	1	0	0	0	0	1
GC_00005235	0	0	0	1	0	0	0	1
GC_00005236	0	0	1	0	0	0	0	1
GC_00005237	0	0	0	1	0	0	0	1
GC_00005238	0	0	0	1	0	0	0	1
GC_00005239	0	0	1	0	0	0	0	1
GC_00005240	0	0	1	0	0	0	0	1
GC_00005241	0	0	0	0	0	1	0	1
GC_00005242	0	0	0	1	0	0	0	1
GC_00005243	0	0	1	0	0	0	0	1
GC_00005244	0	0	0	0	0	1	0	1
GC_00005245	0	0	0	1	0	0	0	1
GC_00005246	0	0	0	1	0	0	0	1
GC_00005247	0	0	0	1	0	0	0	1
GC_00005248	0	0	0	0	0	1	0	1
GC_00005249	0	0	1	0	0	0	0	1
GC_00005250	0	0	0	1	0	0	0	1
GC_00005251	0	0	1	0	0	0	0	1
GC_00005252	0	0	0	0	0	1	0	1
GC_00005253	1	0	0	0	0	0	0	1
GC_00005254	0	0	0	1	0	0	0	1
GC_00005255	0	0	1	0	0	0	0	1
GC_00005256	0	0	0	1	0	0	0	1
GC_00005257	0	0	1	0	0	0	0	1
GC_00005258	0	0	0	1	0	0	0	1
GC_00005259	0	0	1	0	0	0	0	1
GC_00005260	1	0	0	0	0	0	0	1
GC_00005261	0	0	1	0	0	0	0	1
GC_00005262	0	0	1	0	0	0	0	1
GC_00005263	0	0	1	0	0	0	0	1
GC_00005264	0	0	1	0	0	0	0	1
GC_00005265	0	0	0	0	0	1	0	1
GC_00005266	0	0	0	1	0	0	0	1
GC_00005267	0	0	1	0	0	0	0	1
GC_00005268	0	0	1	0	0	0	0	1
GC_00005269	0	0	0	1	0	0	0	1
GC_00005270	0	0	0	0	0	1	0	1
GC_00005271	0	0	1	0	0	0	0	1
GC_00005272	0	0	0	1	0	0	0	1
GC_00005273	0	0	1	0	0	0	0	1
GC_00005274	0	0	0	0	0	1	0	1
GC_00005275	1	0	0	0	0	0	0	1
GC_00005276	0	0	0	1	0	0	0	1
GC_00005277	0	0	1	0	0	0	0	1
GC_00005278	0	0	0	1	0	0	0	1
GC_00005279	0	0	0	1	0	0	0	1
GC_00005280	0	0	1	0	0	0	0	1
GC_00005281	0	0	1	0	0	0	0	1
GC_00005282	0	0	0	1	0	0	0	1
GC_00005283	0	0	0	1	0	0	0	1
GC_00005284	0	0	0	1	0	0	0	1
GC_00005285	0	0	0	0	0	1	0	1
GC_00005286	0	0	0	0	0	1	0	1
GC_00005287	0	0	0	0	0	1	0	1
GC_00005288	0	0	1	0	0	0	0	1
GC_00005289	0	0	1	0	0	0	0	1
GC_00005290	0	0	0	0	1	0	0	1
GC_00005291	0	0	1	0	0	0	0	1
GC_00005292	0	0	0	1	0	0	0	1
GC_00005293	0	0	0	1	0	0	0	1
GC_00005294	0	0	0	1	0	0	0	1
GC_00005295	0	0	1	0	0	0	0	1
GC_00005296	0	0	0	0	0	1	0	1
GC_00005297	0	0	1	0	0	0	0	1
GC_00005298	0	0	1	0	0	0	0	1
GC_00005299	0	0	1	0	0	0	0	1
GC_00005300	1	0	0	0	0	0	0	1
GC_00005301	0	0	0	0	0	1	0	1
GC_00005302	0	0	0	0	1	0	0	1
GC_00005303	0	0	0	1	0	0	0	1
GC_00005304	0	0	0	1	0	0	0	1
GC_00005305	0	0	0	1	0	0	0	1
GC_00005306	0	0	0	0	0	1	0	1
GC_00005307	0	0	0	0	0	1	0	1
GC_00005308	0	0	1	0	0	0	0	1
GC_00005309	1	0	0	0	0	0	0	1
